Date,Mkt_Ret_60d,Mkt_Vol_20d
2008-09-02,-0.05620247559616243,0.012503396757864013
2008-09-03,-0.05929100553408173,0.010943896748124645
2008-09-04,-0.08304844160310965,0.012760147649976584
2008-09-05,-0.06642993574861145,0.012423420723321532
2008-09-08,-0.05076098700968534,0.01260250776611489
2008-09-09,-0.09044189615389375,0.01384740703078365
2008-09-10,-0.08728749524386104,0.01380994117339209
2008-09-11,-0.06957468697541669,0.014258721784383463
2008-09-12,-0.05608447791317217,0.014180154073091249
2008-09-15,-0.10213774267819609,0.017460067638416562
2008-09-16,-0.07204750737873111,0.017880926887530586
2008-09-17,-0.11289478613528958,0.020208402827854573
2008-09-18,-0.08476261822207765,0.02150859916767034
2008-09-19,-0.052891205218817516,0.023513745530654526
2008-09-22,-0.04848960767149979,0.023699727608275167
2008-09-23,-0.06503409860030374,0.023801911054722024
2008-09-24,-0.06533544080765452,0.023805745927601138
2008-09-25,-0.05367546196626427,0.024006103534980377
2008-09-26,-0.036697625852984306,0.02377089841601761
2008-09-29,-0.11309732859126709,0.029114598416280658
2008-09-30,-0.06685854615718834,0.03102560981712009
2008-10-01,-0.08258561676346543,0.031035519125642917
2008-10-02,-0.09850613405652531,0.03133688268654044
2008-10-03,-0.11429647423173939,0.031347196010623156
2008-10-06,-0.14949829584998364,0.032308918108148815
2008-10-07,-0.18017438421417886,0.03299174869745559
2008-10-08,-0.18940001449145583,0.03300464041968593
2008-10-09,-0.2640774185576086,0.03490680212466857
2008-10-10,-0.28903923280114996,0.034638339776002496
2008-10-13,-0.19085079169528452,0.04930457167674804
2008-10-14,-0.20326891870821695,0.04900744550082293
2008-10-15,-0.28976273474374603,0.052434507671391246
2008-10-16,-0.26415907639475855,0.05299285881779888
2008-10-17,-0.2530511995674981,0.05167389119643044
2008-10-20,-0.2079859793385922,0.0541127187108897
2008-10-21,-0.2201968476693782,0.054232004099054994
2008-10-22,-0.27807516249831454,0.055064172670242884
2008-10-23,-0.2824964131994261,0.05496410397350217
2008-10-24,-0.30975437293661434,0.055527367163431804
2008-10-27,-0.33072368761582893,0.053745417193695716
2008-10-28,-0.24551803988471643,0.06002504256197911
2008-10-29,-0.27065436355927264,0.059985078349276265
2008-10-30,-0.24875966280665796,0.06040076334033845
2008-10-31,-0.23320650061298331,0.06042234110876224
2008-11-03,-0.2450174440830375,0.05945154036801874
2008-11-04,-0.22736419615333237,0.05908530659570748
2008-11-05,-0.2520541887605935,0.059607770865643735
2008-11-06,-0.28921276014570185,0.058787438182379866
2008-11-07,-0.2712420158289205,0.058852354325125485
2008-11-10,-0.28427299227102065,0.04871194980717403
2008-11-11,-0.2967552038830309,0.049042017984567886
2008-11-12,-0.3202870361224628,0.04486678654475038
2008-11-13,-0.2812530259000924,0.04613318478597808
2008-11-14,-0.3182991207623219,0.04743924884107157
2008-11-17,-0.33694749245283806,0.04511595366169566
2008-11-18,-0.3104705549356991,0.04509061766475882
2008-11-19,-0.35652920015976153,0.04570630554557399
2008-11-20,-0.41003868518116193,0.04809950564513709
2008-11-21,-0.3856650638409006,0.048963894873131256
2008-11-24,-0.33595655544775005,0.050914306606334676
2008-11-25,-0.32685479645401483,0.04320071414186958
2008-11-26,-0.30024263430970577,0.0442046861463323
2008-11-28,-0.26943912633472644,0.043532394566172805
2008-12-01,-0.33623777001938615,0.04753029291428925
2008-12-02,-0.32464331075210384,0.048579914121056014
2008-12-03,-0.2872468529046769,0.04820574411042312
2008-12-04,-0.3065490325820862,0.047641160812340856
2008-12-05,-0.2953632794297322,0.04672285985445878
2008-12-08,-0.27411592511145166,0.04679651792124063
2008-12-09,-0.2504114501695741,0.046850505520853854
2008-12-10,-0.25772651020628223,0.046326329856835435
2008-12-11,-0.24149694512534103,0.04550981313008412
2008-12-12,-0.2545590378454813,0.04334959321452569
2008-12-15,-0.29302293548133584,0.041905262012651226
2008-12-16,-0.24260169468004722,0.042944978696220645
